codigo_municipio,nombre_municipio,provincia,anio,valor
17079,Girona,Girona,2022,15923.0
17079,Girona,Girona,2021,15301.0
17079,Girona,Girona,2020,14750.0
17079,Girona,Girona,2019,14719.0
17079,Girona,Girona,2018,13920.0
17079,Girona,Girona,2017,13527.0
17079,Girona,Girona,2016,13183.0
17079,Girona,Girona,2015,12675.0
17080,Gombrèn,Girona,2023,17205.0
17080,Gombrèn,Girona,2022,16121.0
17080,Gombrèn,Girona,2021,14399.0
17080,Gombrèn,Girona,2020,15940.0
17080,Gombrèn,Girona,2019,14595.0
17080,Gombrèn,Girona,2018,14116.0
17080,Gombrèn,Girona,2017,13531.0
17080,Gombrèn,Girona,2016,13245.0
17080,Gombrèn,Girona,2015,12982.0
17081,Gualta,Girona,2023,16153.0
17081,Gualta,Girona,2022,16698.0
17081,Gualta,Girona,2021,14423.0
17081,Gualta,Girona,2020,13307.0
17081,Gualta,Girona,2019,12083.0
17081,Gualta,Girona,2018,11385.0
17081,Gualta,Girona,2017,10850.0
17081,Gualta,Girona,2016,10268.0
17081,Gualta,Girona,2015,9522.0
17082,Guils de Cerdanya,Girona,2023,21407.0
17082,Guils de Cerdanya,Girona,2022,19485.0
17082,Guils de Cerdanya,Girona,2021,18641.0
17082,Guils de Cerdanya,Girona,2020,17264.0
17082,Guils de Cerdanya,Girona,2019,16292.0
17082,Guils de Cerdanya,Girona,2018,15956.0
17082,Guils de Cerdanya,Girona,2017,14785.0
17082,Guils de Cerdanya,Girona,2016,15248.0
17082,Guils de Cerdanya,Girona,2015,14197.0
17083,Hostalric,Girona,2023,14450.0
17083,Hostalric,Girona,2022,13451.0
17083,Hostalric,Girona,2021,12814.0
17083,Hostalric,Girona,2020,12503.0
17083,Hostalric,Girona,2019,12230.0
17083,Hostalric,Girona,2018,11887.0
17083,Hostalric,Girona,2017,11464.0
17083,Hostalric,Girona,2016,10874.0
17083,Hostalric,Girona,2015,10602.0
17084,Isòvol,Girona,2023,20382.0
17084,Isòvol,Girona,2022,20963.0
17084,Isòvol,Girona,2021,23450.0
17084,Isòvol,Girona,2020,20105.0
17084,Isòvol,Girona,2019,21022.0
17084,Isòvol,Girona,2018,19098.0
17084,Isòvol,Girona,2017,18758.0
17084,Isòvol,Girona,2016,20023.0
17084,Isòvol,Girona,2015,16979.0
17085,Jafre,Girona,2023,15766.0
17085,Jafre,Girona,2022,16109.0
17085,Jafre,Girona,2021,15352.0
17085,Jafre,Girona,2020,15034.0
17085,Jafre,Girona,2019,15780.0
17085,Jafre,Girona,2018,14653.0
17085,Jafre,Girona,2017,13913.0
17085,Jafre,Girona,2016,13322.0
17085,Jafre,Girona,2015,13523.0
17086,"Jonquera, La",Girona,2023,13176.0
17086,"Jonquera, La",Girona,2022,11626.0
17086,"Jonquera, La",Girona,2021,11856.0
17086,"Jonquera, La",Girona,2020,11824.0
17086,"Jonquera, La",Girona,2019,12493.0
17086,"Jonquera, La",Girona,2018,13021.0
17086,"Jonquera, La",Girona,2017,11964.0
17086,"Jonquera, La",Girona,2016,11952.0
17086,"Jonquera, La",Girona,2015,11782.0
17087,Juià,Girona,2023,17157.0
17087,Juià,Girona,2022,17134.0
17087,Juià,Girona,2021,15804.0
17087,Juià,Girona,2020,14218.0
17087,Juià,Girona,2019,14414.0
17087,Juià,Girona,2018,14318.0
17087,Juià,Girona,2017,14062.0
17087,Juià,Girona,2016,12419.0
17087,Juià,Girona,2015,12396.0
17088,Lladó,Girona,2023,16065.0
17088,Lladó,Girona,2022,15149.0
17088,Lladó,Girona,2021,14352.0
17088,Lladó,Girona,2020,13237.0
17088,Lladó,Girona,2019,13172.0
17088,Lladó,Girona,2018,12652.0
17088,Lladó,Girona,2017,12006.0
17088,Lladó,Girona,2016,12074.0
17088,Lladó,Girona,2015,11374.0
17089,Llagostera,Girona,2023,13836.0
17089,Llagostera,Girona,2022,13358.0
17089,Llagostera,Girona,2021,12749.0
17089,Llagostera,Girona,2020,12238.0
17089,Llagostera,Girona,2019,11964.0
17089,Llagostera,Girona,2018,11469.0
17089,Llagostera,Girona,2017,11098.0
17089,Llagostera,Girona,2016,10890.0
17089,Llagostera,Girona,2015,10259.0
17090,Llambilles,Girona,2023,21322.0
17090,Llambilles,Girona,2022,19776.0
17090,Llambilles,Girona,2021,18364.0
17090,Llambilles,Girona,2020,16913.0
17090,Llambilles,Girona,2019,16691.0
17090,Llambilles,Girona,2018,16519.0
17090,Llambilles,Girona,2017,15333.0
17090,Llambilles,Girona,2016,14997.0
17090,Llambilles,Girona,2015,14349.0
17091,Llanars,Girona,2023,17177.0
17091,Llanars,Girona,2022,16446.0
17091,Llanars,Girona,2021,16308.0
17091,Llanars,Girona,2020,15261.0
17091,Llanars,Girona,2019,15022.0
17091,Llanars,Girona,2018,14990.0
17091,Llanars,Girona,2017,14517.0
17091,Llanars,Girona,2016,14301.0
17091,Llanars,Girona,2015,13627.0
17092,Llançà,Girona,2023,15855.0
17092,Llançà,Girona,2022,14653.0
17092,Llançà,Girona,2021,13947.0
17092,Llançà,Girona,2020,13205.0
17092,Llançà,Girona,2019,12837.0
17092,Llançà,Girona,2018,12407.0
17092,Llançà,Girona,2017,11971.0
17092,Llançà,Girona,2016,11675.0
17092,Llançà,Girona,2015,11315.0
17093,Llers,Girona,2023,16434.0
17093,Llers,Girona,2022,15651.0
17093,Llers,Girona,2021,14607.0
17093,Llers,Girona,2020,13695.0
17093,Llers,Girona,2019,13735.0
17093,Llers,Girona,2018,19664.0
17093,Llers,Girona,2017,13179.0
17093,Llers,Girona,2016,12764.0
17093,Llers,Girona,2015,12456.0
17094,Llívia,Girona,2023,17918.0
17094,Llívia,Girona,2022,16903.0
17094,Llívia,Girona,2021,16662.0
17094,Llívia,Girona,2020,15522.0
17094,Llívia,Girona,2019,15325.0
17094,Llívia,Girona,2018,14582.0
17094,Llívia,Girona,2017,14393.0
17094,Llívia,Girona,2016,13560.0
17094,Llívia,Girona,2015,13012.0
17095,Lloret de Mar,Girona,2023,12707.0
17095,Lloret de Mar,Girona,2022,11436.0
17095,Lloret de Mar,Girona,2021,10705.0
17095,Lloret de Mar,Girona,2020,9758.0
17095,Lloret de Mar,Girona,2019,10495.0
17095,Lloret de Mar,Girona,2018,10109.0
17095,Lloret de Mar,Girona,2017,9596.0
17095,Lloret de Mar,Girona,2016,9153.0
17095,Lloret de Mar,Girona,2015,8896.0
17096,"Llosses, Les",Girona,2023,16229.0
17096,"Llosses, Les",Girona,2022,13962.0
17096,"Llosses, Les",Girona,2021,13698.0
17096,"Llosses, Les",Girona,2020,13352.0
17096,"Llosses, Les",Girona,2019,12077.0
17096,"Llosses, Les",Girona,2018,11656.0
17096,"Llosses, Les",Girona,2017,10746.0
17096,"Llosses, Les",Girona,2016,11567.0
17096,"Llosses, Les",Girona,2015,11485.0
17097,Madremanya,Girona,2023,19347.0
17097,Madremanya,Girona,2022,24190.0
17097,Madremanya,Girona,2021,15604.0
17097,Madremanya,Girona,2020,13099.0
17097,Madremanya,Girona,2019,16466.0
17097,Madremanya,Girona,2018,13827.0
17097,Madremanya,Girona,2017,12928.0
17097,Madremanya,Girona,2016,15695.0
17097,Madremanya,Girona,2015,12737.0
17098,Maià de Montcal,Girona,2023,17229.0
17098,Maià de Montcal,Girona,2022,15321.0
17098,Maià de Montcal,Girona,2021,14634.0
17098,Maià de Montcal,Girona,2020,13357.0
17098,Maià de Montcal,Girona,2019,14153.0
17098,Maià de Montcal,Girona,2018,12946.0
17098,Maià de Montcal,Girona,2017,12223.0
17098,Maià de Montcal,Girona,2016,11738.0
17098,Maià de Montcal,Girona,2015,11557.0
17099,Meranges,Girona,2023,16778.0
17099,Meranges,Girona,2022,16370.0
17099,Meranges,Girona,2021,16807.0
17099,Meranges,Girona,2020,13986.0
17099,Meranges,Girona,2019,
17099,Meranges,Girona,2018,14188.0
17099,Meranges,Girona,2017,13276.0
17099,Meranges,Girona,2016,
17099,Meranges,Girona,2015,
17100,Masarac i Vilarnadal,Girona,2023,16684.0
17100,Masarac i Vilarnadal,Girona,2022,15176.0
17100,Masarac i Vilarnadal,Girona,2021,15701.0
17100,Masarac i Vilarnadal,Girona,2020,13970.0
17100,Masarac i Vilarnadal,Girona,2019,14456.0
17100,Masarac i Vilarnadal,Girona,2018,13028.0
17100,Masarac i Vilarnadal,Girona,2017,12423.0
17100,Masarac i Vilarnadal,Girona,2016,11773.0
17100,Masarac i Vilarnadal,Girona,2015,11808.0
17101,Massanes,Girona,2023,13155.0
17101,Massanes,Girona,2022,11894.0
17101,Massanes,Girona,2021,11443.0
17101,Massanes,Girona,2020,11411.0
17101,Massanes,Girona,2019,11273.0
17101,Massanes,Girona,2018,10733.0
17101,Massanes,Girona,2017,10679.0
17101,Massanes,Girona,2016,10229.0
17101,Massanes,Girona,2015,10222.0
17102,Maçanet de Cabrenys,Girona,2023,14230.0
17102,Maçanet de Cabrenys,Girona,2022,13815.0
17102,Maçanet de Cabrenys,Girona,2021,14323.0
17102,Maçanet de Cabrenys,Girona,2020,13434.0
17102,Maçanet de Cabrenys,Girona,2019,13754.0
17102,Maçanet de Cabrenys,Girona,2018,13397.0
17102,Maçanet de Cabrenys,Girona,2017,12706.0
17102,Maçanet de Cabrenys,Girona,2016,11806.0
17102,Maçanet de Cabrenys,Girona,2015,12294.0
17103,Maçanet de la Selva,Girona,2023,13617.0
17103,Maçanet de la Selva,Girona,2022,12743.0
17103,Maçanet de la Selva,Girona,2021,12108.0
17103,Maçanet de la Selva,Girona,2020,11638.0
17103,Maçanet de la Selva,Girona,2019,12090.0
17103,Maçanet de la Selva,Girona,2018,11220.0
17103,Maçanet de la Selva,Girona,2017,10754.0
17103,Maçanet de la Selva,Girona,2016,10088.0
17103,Maçanet de la Selva,Girona,2015,9913.0
17105,Mieres,Girona,2023,15492.0
17105,Mieres,Girona,2022,14162.0
17105,Mieres,Girona,2021,13756.0
17105,Mieres,Girona,2020,12777.0
17105,Mieres,Girona,2019,11893.0
17105,Mieres,Girona,2018,12070.0
17105,Mieres,Girona,2017,12399.0
17105,Mieres,Girona,2016,12009.0
17105,Mieres,Girona,2015,11985.0
17106,Mollet de Peralada,Girona,2023,16380.0
17106,Mollet de Peralada,Girona,2022,14377.0
17106,Mollet de Peralada,Girona,2021,13390.0
17106,Mollet de Peralada,Girona,2020,13368.0
17106,Mollet de Peralada,Girona,2019,12638.0
17106,Mollet de Peralada,Girona,2018,12174.0
17106,Mollet de Peralada,Girona,2017,11630.0
17106,Mollet de Peralada,Girona,2016,13624.0
17106,Mollet de Peralada,Girona,2015,12558.0
17107,Molló,Girona,2023,16206.0
17107,Molló,Girona,2022,16001.0
17107,Molló,Girona,2021,15601.0
17107,Molló,Girona,2020,14686.0
17107,Molló,Girona,2019,13813.0
17107,Molló,Girona,2018,13543.0
17107,Molló,Girona,2017,13264.0
17107,Molló,Girona,2016,12714.0
17107,Molló,Girona,2015,11593.0
17109,Montagut i Oix,Girona,2023,17010.0
17109,Montagut i Oix,Girona,2022,15676.0
17109,Montagut i Oix,Girona,2021,15101.0
17109,Montagut i Oix,Girona,2020,13694.0
17109,Montagut i Oix,Girona,2019,13261.0
17109,Montagut i Oix,Girona,2018,13845.0
17109,Montagut i Oix,Girona,2017,12509.0
17109,Montagut i Oix,Girona,2016,12391.0
17109,Montagut i Oix,Girona,2015,12056.0
17110,Mont-ras,Girona,2023,16880.0
17110,Mont-ras,Girona,2022,15571.0
17110,Mont-ras,Girona,2021,14231.0
17110,Mont-ras,Girona,2020,13926.0
17110,Mont-ras,Girona,2019,13343.0
17110,Mont-ras,Girona,2018,12777.0
17110,Mont-ras,Girona,2017,11957.0
17110,Mont-ras,Girona,2016,11538.0
17110,Mont-ras,Girona,2015,11043.0
17111,Navata,Girona,2023,17701.0
17111,Navata,Girona,2022,17307.0
17111,Navata,Girona,2021,15362.0
17111,Navata,Girona,2020,14914.0
17111,Navata,Girona,2019,14143.0
17111,Navata,Girona,2018,13735.0
17111,Navata,Girona,2017,13464.0
17111,Navata,Girona,2016,12654.0
17111,Navata,Girona,2015,12074.0
17112,Ogassa,Girona,2023,17328.0
17112,Ogassa,Girona,2022,17012.0
17112,Ogassa,Girona,2021,18603.0
17112,Ogassa,Girona,2020,14356.0
17112,Ogassa,Girona,2019,13800.0
17112,Ogassa,Girona,2018,13870.0
17112,Ogassa,Girona,2017,12974.0
17112,Ogassa,Girona,2016,12552.0
17112,Ogassa,Girona,2015,12275.0
17114,Olot,Girona,2023,15213.0
17114,Olot,Girona,2022,14447.0
17114,Olot,Girona,2021,14056.0
17114,Olot,Girona,2020,13473.0
17114,Olot,Girona,2019,13519.0
17114,Olot,Girona,2018,12999.0
17114,Olot,Girona,2017,12540.0
17114,Olot,Girona,2016,12081.0
17114,Olot,Girona,2015,11777.0
17115,Ordis,Girona,2023,17081.0
17115,Ordis,Girona,2022,16182.0
17115,Ordis,Girona,2021,16020.0
17115,Ordis,Girona,2020,15323.0
17115,Ordis,Girona,2019,15535.0
17115,Ordis,Girona,2018,14035.0
17115,Ordis,Girona,2017,12765.0
17115,Ordis,Girona,2016,12246.0
17115,Ordis,Girona,2015,12013.0
17116,Osor,Girona,2023,15918.0
17116,Osor,Girona,2022,14271.0
17116,Osor,Girona,2021,13513.0
17116,Osor,Girona,2020,13726.0
17116,Osor,Girona,2019,13036.0
17116,Osor,Girona,2018,12746.0
17116,Osor,Girona,2017,12070.0
17116,Osor,Girona,2016,11635.0
17116,Osor,Girona,2015,10965.0
17117,Palafrugell,Girona,2023,13607.0
17117,Palafrugell,Girona,2022,12691.0
17117,Palafrugell,Girona,2021,11813.0
17117,Palafrugell,Girona,2020,11293.0
17117,Palafrugell,Girona,2019,11207.0
17117,Palafrugell,Girona,2018,10760.0
17117,Palafrugell,Girona,2017,10176.0
17117,Palafrugell,Girona,2016,9812.0
17117,Palafrugell,Girona,2015,9421.0
17118,Palamós,Girona,2023,15197.0
17118,Palamós,Girona,2022,14188.0
17118,Palamós,Girona,2021,13577.0
17118,Palamós,Girona,2020,12738.0
17118,Palamós,Girona,2019,12642.0
17118,Palamós,Girona,2018,12022.0
17118,Palamós,Girona,2017,11483.0
17118,Palamós,Girona,2016,11213.0
17118,Palamós,Girona,2015,10796.0
17119,Palau de Santa Eulàlia,Girona,2023,22878.0
17119,Palau de Santa Eulàlia,Girona,2022,24437.0
17119,Palau de Santa Eulàlia,Girona,2021,18448.0
17119,Palau de Santa Eulàlia,Girona,2020,18929.0
17119,Palau de Santa Eulàlia,Girona,2019,
17119,Palau de Santa Eulàlia,Girona,2018,
17119,Palau de Santa Eulàlia,Girona,2017,
17119,Palau de Santa Eulàlia,Girona,2016,
17119,Palau de Santa Eulàlia,Girona,2015,
17120,Palau-saverdera,Girona,2023,15557.0
17120,Palau-saverdera,Girona,2022,14561.0
17120,Palau-saverdera,Girona,2021,13462.0
17120,Palau-saverdera,Girona,2020,12384.0
17120,Palau-saverdera,Girona,2019,12984.0
17120,Palau-saverdera,Girona,2018,12016.0
17120,Palau-saverdera,Girona,2017,11537.0
17120,Palau-saverdera,Girona,2016,11802.0
17120,Palau-saverdera,Girona,2015,10843.0
17121,Palau-sator,Girona,2023,21721.0
17121,Palau-sator,Girona,2022,18954.0
17121,Palau-sator,Girona,2021,16888.0
17121,Palau-sator,Girona,2020,14608.0
17121,Palau-sator,Girona,2019,14302.0
17121,Palau-sator,Girona,2018,14435.0
17121,Palau-sator,Girona,2017,13474.0
17121,Palau-sator,Girona,2016,12733.0
17121,Palau-sator,Girona,2015,11607.0
17122,Palmerola,Girona,2023,
17122,Palmerola,Girona,2022,
17122,Palmerola,Girona,2021,
17122,Palmerola,Girona,2020,
17122,Palmerola,Girona,2019,
17122,Palmerola,Girona,2018,
17122,Palmerola,Girona,2017,
17122,Palmerola,Girona,2016,
17122,Palmerola,Girona,2015,
17123,Palol de Revardit,Girona,2023,17636.0
17123,Palol de Revardit,Girona,2022,16583.0
17123,Palol de Revardit,Girona,2021,16174.0
17123,Palol de Revardit,Girona,2020,15082.0
17123,Palol de Revardit,Girona,2019,14627.0
17123,Palol de Revardit,Girona,2018,14095.0
17123,Palol de Revardit,Girona,2017,13234.0
17123,Palol de Revardit,Girona,2016,12609.0
17123,Palol de Revardit,Girona,2015,12530.0
17124,Pals,Girona,2023,17555.0
17124,Pals,Girona,2022,16346.0
17124,Pals,Girona,2021,15222.0
17124,Pals,Girona,2020,13891.0
17124,Pals,Girona,2019,13928.0
17124,Pals,Girona,2018,13478.0
17124,Pals,Girona,2017,12818.0
17124,Pals,Girona,2016,12257.0
17124,Pals,Girona,2015,12619.0
17125,Pardines,Girona,2023,17037.0
17125,Pardines,Girona,2022,16312.0
17125,Pardines,Girona,2021,15418.0
17125,Pardines,Girona,2020,14647.0
17125,Pardines,Girona,2019,13405.0
17125,Pardines,Girona,2018,13396.0
17125,Pardines,Girona,2017,12423.0
17125,Pardines,Girona,2016,12090.0
17125,Pardines,Girona,2015,11228.0
17126,Parlavà,Girona,2023,17970.0
17126,Parlavà,Girona,2022,17172.0
17126,Parlavà,Girona,2021,16037.0
17126,Parlavà,Girona,2020,15158.0
17126,Parlavà,Girona,2019,15239.0
17126,Parlavà,Girona,2018,14432.0
17126,Parlavà,Girona,2017,13796.0
17126,Parlavà,Girona,2016,13376.0
17126,Parlavà,Girona,2015,12823.0
17128,Pau,Girona,2023,15373.0
17128,Pau,Girona,2022,14175.0
17128,Pau,Girona,2021,13341.0
17128,Pau,Girona,2020,12809.0
17128,Pau,Girona,2019,12876.0
17128,Pau,Girona,2018,12038.0
17128,Pau,Girona,2017,11373.0
17128,Pau,Girona,2016,10698.0
17128,Pau,Girona,2015,10676.0
17129,Pedret i Marzà,Girona,2023,16474.0
17129,Pedret i Marzà,Girona,2022,16091.0
17129,Pedret i Marzà,Girona,2021,14951.0
17129,Pedret i Marzà,Girona,2020,12669.0
17129,Pedret i Marzà,Girona,2019,13845.0
17129,Pedret i Marzà,Girona,2018,12515.0
17129,Pedret i Marzà,Girona,2017,12781.0
17129,Pedret i Marzà,Girona,2016,11687.0
17129,Pedret i Marzà,Girona,2015,11175.0
17130,"Pera, La",Girona,2023,19090.0
17130,"Pera, La",Girona,2022,19068.0
17130,"Pera, La",Girona,2021,17127.0
17130,"Pera, La",Girona,2020,16274.0
17130,"Pera, La",Girona,2019,15866.0
17130,"Pera, La",Girona,2018,14541.0
17130,"Pera, La",Girona,2017,13820.0
17130,"Pera, La",Girona,2016,13874.0
17130,"Pera, La",Girona,2015,12846.0
17132,Peralada,Girona,2023,19359.0
17132,Peralada,Girona,2022,18106.0
17132,Peralada,Girona,2021,16919.0
17132,Peralada,Girona,2020,16209.0
17132,Peralada,Girona,2019,16430.0
17132,Peralada,Girona,2018,15836.0
17132,Peralada,Girona,2017,14689.0
17132,Peralada,Girona,2016,13675.0
17132,Peralada,Girona,2015,13652.0
17133,"Planes d'Hostoles, Les",Girona,2023,15861.0
17133,"Planes d'Hostoles, Les",Girona,2022,14624.0
17133,"Planes d'Hostoles, Les",Girona,2021,13835.0
17133,"Planes d'Hostoles, Les",Girona,2020,13349.0
17133,"Planes d'Hostoles, Les",Girona,2019,12999.0
17133,"Planes d'Hostoles, Les",Girona,2018,12299.0
17133,"Planes d'Hostoles, Les",Girona,2017,11910.0
17133,"Planes d'Hostoles, Les",Girona,2016,11821.0
17133,"Planes d'Hostoles, Les",Girona,2015,11435.0
17134,Planoles,Girona,2023,19080.0
17134,Planoles,Girona,2022,17305.0
17134,Planoles,Girona,2021,16295.0
17134,Planoles,Girona,2020,14823.0
17134,Planoles,Girona,2019,14602.0
17134,Planoles,Girona,2018,13035.0
17134,Planoles,Girona,2017,13562.0
17134,Planoles,Girona,2016,13663.0
17134,Planoles,Girona,2015,12980.0
17135,Pont de Molins,Girona,2023,16317.0
17135,Pont de Molins,Girona,2022,14899.0
17135,Pont de Molins,Girona,2021,13793.0
17135,Pont de Molins,Girona,2020,13419.0
17135,Pont de Molins,Girona,2019,13827.0
17135,Pont de Molins,Girona,2018,12531.0
17135,Pont de Molins,Girona,2017,12766.0
17135,Pont de Molins,Girona,2016,10988.0
17135,Pont de Molins,Girona,2015,10347.0
17136,Pontós,Girona,2023,16273.0
17136,Pontós,Girona,2022,15397.0
17136,Pontós,Girona,2021,13916.0
17136,Pontós,Girona,2020,12572.0
17136,Pontós,Girona,2019,12699.0
17136,Pontós,Girona,2018,12422.0
17136,Pontós,Girona,2017,12250.0
17136,Pontós,Girona,2016,12509.0
17136,Pontós,Girona,2015,12555.0
17137,Porqueres,Girona,2023,17157.0
17137,Porqueres,Girona,2022,16345.0
17137,Porqueres,Girona,2021,15448.0
17137,Porqueres,Girona,2020,14777.0
17137,Porqueres,Girona,2019,14324.0
17137,Porqueres,Girona,2018,13863.0
17137,Porqueres,Girona,2017,13199.0
17137,Porqueres,Girona,2016,12648.0
17137,Porqueres,Girona,2015,12285.0
17138,Portbou,Girona,2023,16385.0
17138,Portbou,Girona,2022,15669.0
17138,Portbou,Girona,2021,15402.0
17138,Portbou,Girona,2020,14823.0
17138,Portbou,Girona,2019,14826.0
17138,Portbou,Girona,2018,14424.0
17138,Portbou,Girona,2017,14182.0
17138,Portbou,Girona,2016,13731.0
17138,Portbou,Girona,2015,13487.0
17139,"Preses, Les",Girona,2023,17237.0
17139,"Preses, Les",Girona,2022,16751.0
17139,"Preses, Les",Girona,2021,15827.0
17139,"Preses, Les",Girona,2020,15476.0
17139,"Preses, Les",Girona,2019,14894.0
17139,"Preses, Les",Girona,2018,14538.0
17139,"Preses, Les",Girona,2017,14119.0
17139,"Preses, Les",Girona,2016,13422.0
17139,"Preses, Les",Girona,2015,13059.0
17140,"Port de la Selva, El",Girona,2023,18723.0
17140,"Port de la Selva, El",Girona,2022,17459.0
17140,"Port de la Selva, El",Girona,2021,15996.0
17140,"Port de la Selva, El",Girona,2020,16731.0
17140,"Port de la Selva, El",Girona,2019,15164.0
17140,"Port de la Selva, El",Girona,2018,14742.0
17140,"Port de la Selva, El",Girona,2017,14372.0
17140,"Port de la Selva, El",Girona,2016,13808.0
17140,"Port de la Selva, El",Girona,2015,13327.0
17141,Puigcerdà,Girona,2023,13663.0
17141,Puigcerdà,Girona,2022,13037.0
17141,Puigcerdà,Girona,2021,12494.0
17141,Puigcerdà,Girona,2020,11812.0
17141,Puigcerdà,Girona,2019,11616.0
17141,Puigcerdà,Girona,2018,11400.0
17141,Puigcerdà,Girona,2017,11034.0
17141,Puigcerdà,Girona,2016,10482.0
17141,Puigcerdà,Girona,2015,10436.0
17142,Quart,Girona,2023,17987.0
17142,Quart,Girona,2022,17029.0
17142,Quart,Girona,2021,16298.0
17142,Quart,Girona,2020,15561.0
17142,Quart,Girona,2019,15292.0
17142,Quart,Girona,2018,14919.0
17142,Quart,Girona,2017,14069.0
17142,Quart,Girona,2016,13708.0
17142,Quart,Girona,2015,13612.0
17143,Rabós,Girona,2023,14430.0
17143,Rabós,Girona,2022,14417.0
17143,Rabós,Girona,2021,12602.0
17143,Rabós,Girona,2020,11753.0
17143,Rabós,Girona,2019,11895.0
17143,Rabós,Girona,2018,11677.0
17143,Rabós,Girona,2017,11630.0
17143,Rabós,Girona,2016,10921.0
17143,Rabós,Girona,2015,11150.0
17144,Regencós,Girona,2023,14718.0
17144,Regencós,Girona,2022,15066.0
17144,Regencós,Girona,2021,13800.0
17144,Regencós,Girona,2020,14533.0
17144,Regencós,Girona,2019,15342.0
17144,Regencós,Girona,2018,13325.0
17144,Regencós,Girona,2017,13097.0
17144,Regencós,Girona,2016,12151.0
17144,Regencós,Girona,2015,12502.0
17145,Ribes de Freser,Girona,2023,16727.0
17145,Ribes de Freser,Girona,2022,15999.0
17145,Ribes de Freser,Girona,2021,15305.0
17145,Ribes de Freser,Girona,2020,14843.0
17145,Ribes de Freser,Girona,2019,14553.0
17145,Ribes de Freser,Girona,2018,14484.0
17145,Ribes de Freser,Girona,2017,13839.0
17145,Ribes de Freser,Girona,2016,13372.0
17145,Ribes de Freser,Girona,2015,13494.0
17146,Riells i Viabrea,Girona,2023,15614.0
17146,Riells i Viabrea,Girona,2022,14386.0
17146,Riells i Viabrea,Girona,2021,13774.0
17146,Riells i Viabrea,Girona,2020,12831.0
17146,Riells i Viabrea,Girona,2019,12942.0
17146,Riells i Viabrea,Girona,2018,12409.0
17146,Riells i Viabrea,Girona,2017,11707.0
17146,Riells i Viabrea,Girona,2016,11048.0
17146,Riells i Viabrea,Girona,2015,10932.0
17147,Ripoll,Girona,2023,15621.0
17147,Ripoll,Girona,2022,14870.0
17147,Ripoll,Girona,2021,14343.0
17147,Ripoll,Girona,2020,14001.0
17147,Ripoll,Girona,2019,13796.0
17147,Ripoll,Girona,2018,13325.0
17147,Ripoll,Girona,2017,12987.0
17147,Ripoll,Girona,2016,12668.0
17147,Ripoll,Girona,2015,12403.0
17148,Riudarenes,Girona,2023,15388.0
17148,Riudarenes,Girona,2022,13821.0
17148,Riudarenes,Girona,2021,13845.0
17148,Riudarenes,Girona,2020,18415.0
17148,Riudarenes,Girona,2019,14071.0
17148,Riudarenes,Girona,2018,17262.0
17148,Riudarenes,Girona,2017,12115.0
17148,Riudarenes,Girona,2016,11448.0
17148,Riudarenes,Girona,2015,10953.0
17149,Riudaura,Girona,2023,16328.0
17149,Riudaura,Girona,2022,15552.0
17149,Riudaura,Girona,2021,15214.0
17149,Riudaura,Girona,2020,14152.0
17149,Riudaura,Girona,2019,14133.0
17149,Riudaura,Girona,2018,14487.0
17149,Riudaura,Girona,2017,13905.0
17149,Riudaura,Girona,2016,13216.0
17149,Riudaura,Girona,2015,13441.0
17150,Riudellots de la Selva,Girona,2023,17478.0
17150,Riudellots de la Selva,Girona,2022,16467.0
17150,Riudellots de la Selva,Girona,2021,15675.0
17150,Riudellots de la Selva,Girona,2020,15107.0
17150,Riudellots de la Selva,Girona,2019,14737.0
17150,Riudellots de la Selva,Girona,2018,14258.0
17150,Riudellots de la Selva,Girona,2017,13856.0
17150,Riudellots de la Selva,Girona,2016,13389.0
17150,Riudellots de la Selva,Girona,2015,13121.0
17151,Riumors,Girona,2023,16119.0
17151,Riumors,Girona,2022,16042.0
17151,Riumors,Girona,2021,14697.0
17151,Riumors,Girona,2020,13677.0
17151,Riumors,Girona,2019,13323.0
17151,Riumors,Girona,2018,12435.0
17151,Riumors,Girona,2017,11135.0
17151,Riumors,Girona,2016,10781.0
17151,Riumors,Girona,2015,10641.0
17152,Roses,Girona,2023,13152.0
17152,Roses,Girona,2022,12061.0
17152,Roses,Girona,2021,11416.0
17152,Roses,Girona,2020,10416.0
17152,Roses,Girona,2019,10826.0
17152,Roses,Girona,2018,10409.0
17152,Roses,Girona,2017,10009.0
17152,Roses,Girona,2016,9679.0
17152,Roses,Girona,2015,9363.0
17153,Rupià,Girona,2023,19531.0
17153,Rupià,Girona,2022,19588.0
17153,Rupià,Girona,2021,16745.0
17153,Rupià,Girona,2020,15203.0
17153,Rupià,Girona,2019,16692.0
17153,Rupià,Girona,2018,15991.0
17153,Rupià,Girona,2017,14035.0
17153,Rupià,Girona,2016,13983.0
17153,Rupià,Girona,2015,12893.0
17154,Sales de Llierca,Girona,2023,16615.0
17154,Sales de Llierca,Girona,2022,15386.0
17154,Sales de Llierca,Girona,2021,16426.0
17154,Sales de Llierca,Girona,2020,12124.0
17154,Sales de Llierca,Girona,2019,13391.0
17154,Sales de Llierca,Girona,2018,11203.0
17154,Sales de Llierca,Girona,2017,10810.0
17154,Sales de Llierca,Girona,2016,9680.0
17154,Sales de Llierca,Girona,2015,8921.0
17155,Salt,Girona,2023,10843.0
17155,Salt,Girona,2022,10242.0
17155,Salt,Girona,2021,9842.0
17155,Salt,Girona,2020,9468.0
17155,Salt,Girona,2019,9350.0
